course_id,course_gpa,valid_sections,total_graded,title,description,department,difficulty_score,difficulty_tier
ARTHIS120,3.522727272727273,6.0,176.0,Studies in Renaissance and Baroque Art,"Selected topics on the art and architecture of Europe between the fifteenth and eighteenth centuries. Examples: Renaissance and Baroque prints, Bruegel to Rubens.",ART HIS,3.0713125144670865,medium
SPANISH140,3.728395061728395,9.0,162.0,Topics in Chicano Literature and Culture,Studies in selected areas of Chicano/Latino Studies. Topics addressed vary each quarter. Taught in English.,SPANISH,2.1740714922333337,easy
EDUC175,3.706093189964158,9.0,558.0,Foundations of Education,"Foundational questions of education are viewed from newly emerging developmental perspectives which treat cognition as embodied action and learning as cultural recapitulation. Historical, sociological, psychological, and philosophical implications of views toward aspects of teaching, learning, curriculum, and pedagogy are considered.",EDUC,2.2713650660917137,easy
BIOSCI193C,3.980392156862745,3.0,51.0,Campus as a Living Lab III,"Students study sustainability concepts and theories and how they apply to our most pressing environmental, social, and economic challenges. Concurrently, they work on hands-on projects to improve the sustainability of campus operations and systems.",BIO SCI,1.074715427112963,easy
CRM/LAWC140,3.837224816544363,8.0,1499.0,Surveillance and Society,"Explores the development and deployment of surveillance technologies in contemporary society. The social and legal impact of surveillance technologies, in such areas as crime control, privacy, trust, community, democracy, and the war on terror.",CRM/LAW,1.699293594659908,easy
ENGRCEE150,1.934516523867809,22.0,1634.0,Mechanics of Materials,"Stresses and strains, strain-stress diagrams, axial deformations, torsion, bending and shear stresses in beams, shear force and bending moment diagrams, combined stresses, principal stresses, Mohr's circle, deflection of beams, columns.",ENGRCEE,10.0,hard
DANCE139,3.946043165467626,12.0,278.0,Partnering,Principles of partnering techniques in various dance performance styles.,DANCE,1.2245654561415105,easy
MUSIC10,3.5714285714285716,7.0,105.0,Piano for Majors,"For Music majors with little or no piano experience. Provides the necessary background for realizing keyboard exercises required in the theory and harmony courses, and develops skills to play and sight-read simple music from different periods.",MUSIC,2.8588494776294313,medium
MATH162A,3.196078431372549,7.0,153.0,Introduction to Differential Geometry I,Applications of advanced calculus and linear algebra to the geometry of curves and surfaces in space.,MATH,4.49634237330893,medium
INTLST148W,3.5942028985507246,3.0,138.0,Global Futures,"Develops critical insights into our collective future as it reflects different perspectives of the world. Topics include techno-orientalism, afro-futurism, feminist futures, indigenous cosmology, and environmental concerns.",INTL ST,2.759494782142065,medium
MATH121A,2.715763846622033,71.0,3286.0,Linear Algebra I,"Introduction to modern abstract linear algebra. Special emphasis on students doing proofs. Vector spaces, linear independence, bases, dimension. Linear transformations and their matrix representations. Theory of determinants.",MATH,6.591750463746379,hard
CSE142,2.777027027027027,4.0,148.0,Compilers and Interpreters,"Introduction to the theory of programming language processors covering lexical analysis, syntax analysis, semantic analysis, intermediate representations, code generation, optimization, interpretation, and run-time support.",CSE,6.324485283920053,hard
HUMANH1CS,3.733433171096967,154.0,2671.0,Humanities Core Writing: Honors,"For Campuswide Honors students exploring the ideas presented in the companion lecture course and illustrated in the literary, historical, philosophical, and media works assigned.",HUMAN,2.152092365497264,easy
BIOSCI94,3.0664413278175764,73.0,19822.0,From Organisms to Ecosystems,"Patterns of diversity, ecology, and evolutionary biology. Emphasis is on the Tree of Life and how its members are distributed and interact.",BIO SCI,5.061893876915807,hard
CRM/LAWC102,3.368274582560297,10.0,1078.0,Introduction to the Comparative Study of Legal Cultures,Traces the anthropological and comparative cultural study of law from the nineteenth century to the present; briefly surveys the diversity of recorded legal cultures and critically examines key concepts which have been used to describe and classify them.,CRM/LAW,3.745123859866509,medium
ECON107,3.257719351880159,15.0,3271.0,Economics of Asymmetric Information,"Focuses on the effects of asymmetric information in the markets for traditional economic goods and resources, such as labor, insurance, used cars, credit, and in auctions and bargaining problems. Prerequisite:",ECON,4.227429274197549,medium
PUBHLTH159,3.3262032085561497,26.0,1683.0,Special Topics in Social and Behavioral Health Science,Studies in selected areas of social and behavioral health sciences. Topics addressed vary each quarter.,PUBHLTH,3.928663357235509,medium
MUSIC162,3.950910530482977,17.0,1263.0,University Chorus,"Make-up of the ensembles varies and may include University Chorus, Chamber Choir, Madrigal Singers, Women's Chorus, and Reading Choir. Membership is open to all students.",MUSIC,1.2033312143423012,easy
PSYCH120P,3.621567847194588,13.0,2513.0,Personality Theories,"A survey of the evolution of personality theory during this century. An overview of major perspectives in the field, with special attention to Freud, Jung, and Adler.",PSYCH,2.640113158924147,medium
UNISTUH30A,3.810185185185185,5.0,432.0,Critical Analysis of Health Science Literature,"Focuses on evaluation of scientific literature. Aspects of scientific inquiry include scientific method, scientific research design, statistical analysis, and publication processes. Addresses why scientific inquiry cannot be separated from sociocultural influences and concerns. Examples drawn from research on health-related issues.",UNI STU,1.8172559970339637,easy
ENGLISH102A,3.3201559020044544,44.0,1796.0,Topics in Medieval and Renaissance Literature,"Studies of works representative of Medieval and Renaissance literature in English, with attention to literary history, treating at a minimum more than one author and more than one genre.",ENGLISH,3.955045181723224,medium
EECS145,3.2963543708349667,21.0,2551.0,Electrical Engineering Analysis,"Vector calculus, complex functions, and linear algebra with applications to electrical engineering problems.",EECS,4.058881131246283,medium
ENGRCEE124,3.1094224924012157,10.0,329.0,Transportation Systems IV: Freeway Operations and Control,"Fundamentals of traffic on urban freeways, including data collection analysis, and design. Traffic engineering studies, traffic flow theory, freeway traffic control devices, capacity, and level of service analysis of freeways and highways. Laboratory sessions.",ENGRCEE,4.874385350495021,medium
ASIANAM50,3.140724946695096,10.0,938.0,Asian American Histories,Examines and compares diverse experiences of major Asian American groups since the mid-nineteenth century. Topics include origins of emigration; the formation and transformation of community; gender and family life; changing roles of Asian Americans in American society. Formerly ASIANAM 60A.,ASIANAM,4.73782606610016,medium
PSCI102C,3.5657870110424854,22.0,5343.0,Abnormal Psychology,"Survey of disorders organized by the diagnostic categories of the American Psychiatric Association. Interdisciplinary orientation combines environmental, psychological, and organic perspectives on etiology and treatment.",PSCI,2.883461204299852,medium
PSYCH122C,3.656458055925433,7.0,1502.0,Clinical Psychology,Provides overview of the clinical psychology field including theories and techniques used in counseling and testing.,PSYCH,2.487902029025525,medium
HEBREW50,3.735294117647059,4.0,136.0,Jewish and Israeli Culture,"Examination of subjects relevant to the culture of Israel and Judaism in their historical and modern day contexts through the study of film, literature, religious texts, artistic representations, etc.",HEBREW,2.143973847799203,easy
ECON169,3.345864661654135,5.0,133.0,Special Topics in Development Economics,Studies in selected areas of Development Economics. Topics addressed vary each quarter.,ECON,3.8428888061406794,medium
